21961 5
Pts Reb Ast Stl	Blk
1698	0	218	0	0
14	0	8	0	0
53	0	20	0	0
39	0	12	0	0
521	0	104	0	0
303	0	74	0	0
173	0	27	0	0
45	0	3	0	0
42	0	7	0	0
478	0	81	0	0
253	0	68	0	0
0	0	0	0	0
398	0	56	0	0
362	0	96	0	0
177	0	33	0	0
444	0	86	0	0
589	0	94	0	0
265	0	38	0	0
324	0	56	0	0
75	0	25	0	0
320	0	112	0	0
15	0	8	0	0
17	0	1	0	0
32	0	9	0	0
204	0	65	0	0
81	0	25	0	0
219	0	68	0	0
138	0	43	0	0
191	0	43	0	0
7	0	1	0	0
714	0	108	0	0
344	0	151	0	0
31	0	17	0	0
124	0	32	0	0
473	0	99	0	0
597	0	131	0	0
718	0	319	0	0
784	0	142	0	0
461	0	59	0	0
32	0	9	0	0
3	0	2	0	0
9	0	1	0	0
20	0	6	0	0
248	0	140	0	0
17	0	14	0	0
2	0	0	0	0
626	0	132	0	0
61	0	9	0	0
362	0	95	0	0
423	0	104	0	0
995	0	100	0	0
337	0	57	0	0
29	0	12	0	0
2	0	0	0	0
222	0	41	0	0
81	0	13	0	0
139	0	28	0	0
608	0	157	0	0
365	0	167	0	0
314	0	68	0	0
37	0	11	0	0
50	0	9	0	0
87	0	20	0	0
137	0	48	0	0
920	0	160	0	0
899	0	209	0	0
602	0	185	0	0
0	0	0	0	0
275	0	64	0	0
173	0	45	0	0
102	0	19	0	0
195	0	53	0	0
538	0	100	0	0
457	0	229	0	0
387	0	233	0	0
102	0	40	0	0
107	0	44	0	0
5	0	4	0	0
736	0	125	0	0
1	0	2	0	0
779	0	116	0	0
914	0	183	0	0
394	0	138	0	0
6	0	2	0	0
531	0	97	0	0
324	0	77	0	0
1	0	0	0	0
2	0	0	0	0
478	0	56	0	0
373	0	82	0	0
391	0	125	0	0
134	0	54	0	0
257	0	71	0	0
514	0	90	0	0
552	0	101	0	0
38	0	11	0	0
2	0	1	0	0
44	0	10	0	0
25	0	1	0	0
100	0	12	0	0
75	0	11	0	0
133	0	32	0	0
168	0	44	0	0
35	0	12	0	0
466	0	99	0	0
164	0	35	0	0
601	0	171	0	0
437	0	136	0	0
334	0	96	0	0
415	0	143	0	0
575	0	167	0	0
491	0	68	0	0
613	0	186	0	0
12	0	3	0	0
51	0	31	0	0
215	0	82	0	0
1197	0	149	0	0
273	0	50	0	0
458	0	176	0	0
279	0	109	0	0
438	0	140	0	0
4	0	0	0	0
63	0	20	0	0
59	0	20	0	0
895	0	233	0	0
10	0	2	0	0
279	0	88	0	0
382	0	75	0	0
661	0	163	0	0
242	0	46	0	0
254	0	40	0	0
612	0	95	0	0
656	0	137	0	0
779	0	149	0	0
87	0	36	0	0
713	0	205	0	0
1031	0	247	0	0
1138	0	189	0	0
34	0	1	0	0
724	0	101	0	0
47	0	8	0	0
595	0	146	0	0
598	0	179	0	0
327	0	88	0	0
560	0	115	0	0
267	0	76	0	0
614	0	92	0	0
38	0	8	0	0
82	0	24	0	0
44	0	16	0	0
573	0	264	0	0
28	0	15	0	0
42	0	5	0	0
70	0	20	0	0
157	0	37	0	0
752	0	160	0	0
5	0	1	0	0
19	0	2	0	0
14	0	1	0	0
590	0	153	0	0
587	0	158	0	0
309	0	109	0	0
276	0	65	0	0
723	0	85	0	0
449	0	148	0	0
395	0	71	0	0
211	0	67	0	0
895	0	294	0	0
36	0	5	0	0
15	0	6	0	0
443	0	155	0	0
315	0	108	0	0
253	0	38	0	0
310	0	42	0	0
826	0	142	0	0
164	0	24	0	0
196	0	17	0	0
360	0	41	0	0
142	0	55	0	0
413	0	86	0	0
107	0	22	0	0
306	0	64	0	0
483	0	127	0	0
36	0	10	0	0
340	0	95	0	0
297	0	118	0	0
965	0	56	0	0
609	0	108	0	0
24	0	7	0	0
803	0	56	0	0
853	0	119	0	0
287	0	91	0	0
281	0	126	0	0
7	0	1	0	0
169	0	36	0	0
176	0	37	0	0
418	0	108	0	0
2	0	0	0	0
3	0	3	0	0
203	0	37	0	0
91	0	19	0	0
4	0	3	0	0
1496	0	162	0	0
17	0	10	0	0
214	0	95	0	0
197	0	85	0	0
10	0	1	0	0
328	0	89	0	0
657	0	226	0	0
25	0	17	0	0
482	0	129	0	0
643	0	102	0	0
476	0	129	0	0
300	0	131	0	0
161	0	68	0	0
111	0	69	0	0
272	0	137	0	0
152	0	51	0	0
296	0	48	0	0
82	0	9	0	0
214	0	39	0	0
56	0	15	0	0
545	0	98	0	0
693	0	200	0	0
866	0	161	0	0
388	0	130	0	0
556	0	200	0	0
52	0	20	0	0
31	0	4	0	0
240	0	60	0	0
193	0	93	0	0
498	0	141	0	0
253	0	67	0	0
337	0	104	0	0
590	0	171	0	0
751	0	194	0	0
704	0	90	0	0
534	0	145	0	0
236	0	68	0	0
26	0	8	0	0
457	0	110	0	0
483	0	118	0	0
667	0	100	0	0
119	0	43	0	0
349	0	103	0	0
230	0	60	0	0
455	0	121	0	0
331	0	63	0	0
144	0	28	0	0
475	0	91	0	0
0	0	0	0	0
634	0	124	0	0
710	0	201	0	0
433	0	132	0	0
238	0	73	0	0
492	0	40	0	0
571	0	130	0	0
332	0	156	0	0
54	0	7	0	0
63	0	18	0	0
117	0	25	0	0
448	0	141	0	0
363	0	117	0	0
85	0	24	0	0
755	0	240	0	0
268	0	90	0	0
1081	0	200	0	0
439	0	65	0	0
7	0	2	0	0
111	0	42	0	0
223	0	64	0	0
341	0	108	0	0
66	0	8	0	0
4	0	1	0	0
62	0	7	0	0
271	0	148	0	0
477	0	101	0	0
98	0	29	0	0
4	0	1	0	0
5	0	2	0	0
9	0	3	0	0
584	0	386	0	0
492	0	88	0	0
323	0	87	0	0
892	0	191	0	0
15	0	7	0	0
498	0	75	0	0
270	0	42	0	0
107	0	14	0	0
163	0	28	0	0
1865	0	197	0	0
791	0	123	0	0
27	0	4	0	0
2	0	2	0	0
562	0	99	0	0
781	0	194	0	0
30	0	52	0	0
13	0	18	0	0
236	0	61	0	0
643	0	81	0	0
879	0	142	0	0
